,0
74701,461.2
74702,459.2
74703,458.2
74704,455.2
74705,418.2
74706,418.2
74707,389.2
74708,374.2
74709,347.2
74710,346.2
74711,302.2
74712,272.2
74713,261.2
74714,259.2
74715,253.2
74716,217.2
74717,217.2
74718,172.2
74719,145.2
74720,129.2
74721,191.2
74722,192.2
74723,152.2
74724,146.2
74725,114.2
74726,69.2
74727,69.2
74728,40.2
74729,36.2
74730,30.2
74731,26.2
74732,5.2
74733,12.2
74734,11.2
74735,4.2
74736,4.2
74737,5.2
74738,12.2
74739,13.2
74740,6.2
74741,5.2
74742,4.2
74743,384.2
74744,374.2
74745,366.2
74746,383.2
74747,349.2
74748,310.2
74749,290.2
74750,266.2
74751,267.2
74752,224.2
74753,179.2
74754,179.2
74755,141.2
74756,141.2
74757,99.2
74758,78.2
74759,69.2
74760,58.2
74761,60.2
74762,11.2
74763,11.2
74764,4.2
74765,4.2
74766,4.2
74767,4.2
74768,11.2
74769,5.2
74770,6.2
74771,4.2
74772,4.2
74773,5.2
74774,9.2
74775,6.2
74776,4.2
74777,4.2
74778,4.2
74779,6.2
74780,9.2
74781,4.2
74782,4.2
74783,81.2
74784,70.2
74785,49.2
74786,50.2
74787,49.2
74788,4.2
74789,4.2
74790,4.2
74791,9.2
74792,4.2
74793,5.2
74794,4.2
74795,4.2
74796,9.2
74797,4.2
74798,7.2
74799,5.2
74800,4.2
74801,9.2
74802,4.2
74803,6.2
74804,4.2
74805,21.2
74806,15.2
74807,9.2
74808,4.2
74809,5.2
74810,6.2
74811,5.2
74812,4.2
74813,11.2
74814,4.2
74815,6.2
74816,5.2
74817,4.2
74818,4.2
74819,9.2
74820,11.2
74821,4.2
74822,4.2
74823,4.2
74824,4.2
74825,9.2
74826,11.2
74827,12.2
74828,3.2
74829,4.2
74830,9.2
74831,4.2
74832,6.2
74833,18.2
74834,8.2
74835,9.2
74836,7.2
74837,6.2
74838,5.2
74839,6.2
74840,21.2
74841,10.2
74842,7.2
74843,5.2
74844,6.2
74845,21.2
74846,4.2
74847,4.2
74848,11.2
74849,11.2
74850,4.2
74851,4.2
74852,4.2
74853,4.2
74854,9.2
74855,22.2
74856,23.2
74857,4.2
74858,26.2
74859,4.2
74860,10.2
74861,11.2
74862,4.2
74863,5.2
74864,23.2
74865,4.2
74866,12.2
74867,12.2
74868,12.2
74869,4.2
74870,4.2
74871,20.2
74872,10.2
74873,5.2
74874,6.2
74875,5.2
74876,4.2
74877,5.2
74878,27.2
74879,32.2
74880,32.2
74881,32.2
74882,32.2
74883,32.2
74884,32.2
74885,32.2
74886,33.2
74887,33.2
74888,33.2
74889,33.2
74890,43.2
74891,42.2
74892,43.2
74893,43.2
74894,43.2
74895,42.2
74896,41.2
74897,40.2
74898,40.2
74899,39.2
74900,38.2
74901,37.2
74902,37.2
74903,36.2
74904,36.2
74905,35.2
74906,34.2
74907,33.2
74908,33.2
74909,32.2
74910,31.2
74911,31.2
74912,30.2
74913,32.2
74914,32.2
74915,31.2
74916,29.2
74917,55.2
74918,57.2
74919,56.2
74920,55.2
74921,55.2
74922,53.2
74923,52.2
74924,51.2
74925,51.2
74926,49.2
74927,49.2
74928,50.2
74929,49.2
74930,48.2
74931,47.2
74932,46.2
74933,46.2
74934,44.2
74935,50.2
74936,65.2
74937,65.2
74938,63.2
74939,62.2
74940,62.2
74941,62.2
74942,62.2
74943,62.2
74944,62.2
74945,61.2
74946,52.2
74947,52.2
74948,51.2
74949,48.2
74950,48.2
74951,48.2
74952,48.2
74953,49.2
74954,49.2
74955,49.2
74956,49.2
74957,49.2
74958,49.2
74959,49.2
74960,50.2
74961,50.2
74962,46.2
74963,46.2
74964,46.2
74965,46.2
74966,46.2
74967,46.2
74968,46.2
74969,46.2
74970,44.2
74971,44.2
74972,43.2
74973,43.2
74974,42.2
74975,40.2
74976,35.2
74977,24.2
74978,4.2
74979,11.2
74980,12.2
74981,4.2
74982,5.2
74983,4.2
74984,4.2
74985,30.2
74986,5.2
74987,7.2
74988,4.2
74989,4.2
74990,4.2
74991,9.2
74992,4.2
74993,6.2
74994,4.2
74995,6.2
74996,5.2
74997,26.2
74998,5.2
74999,5.2
75000,6.2
75001,4.2
75002,4.2
75003,8.2
75004,10.2
75005,11.2
75006,6.2
75007,4.2
75008,28.2
75009,10.2
75010,4.2
75011,6.2
75012,4.2
75013,5.2
75014,4.2
75015,11.2
75016,11.2
75017,4.2
75018,5.2
75019,4.2
75020,28.2
75021,25.2
75022,4.2
75023,6.2
75024,4.2
75025,4.2
75026,10.2
75027,63.2
75028,18.2
75029,19.2
75030,4.2
75031,10.2
75032,25.2
75033,5.2
75034,6.2
75035,5.2
75036,6.2
75037,7.2
75038,10.2
75039,11.2
75040,4.2
75041,4.2
75042,4.2
75043,4.2
75044,12.2
75045,4.2
75046,4.2
75047,5.2
75048,23.2
75049,4.2
75050,4.2
75051,9.2
75052,9.2
75053,10.2
75054,4.2
75055,4.2
75056,4.2
75057,9.2
75058,4.2
75059,5.2
75060,4.2
75061,4.2
75062,9.2
75063,5.2
75064,6.2
75065,5.2
75066,4.2
75067,10.2
75068,5.2
75069,6.2
75070,4.2
75071,4.2
75072,4.2
75073,9.2
75074,12.2
75075,4.2
75076,5.2
75077,4.2
75078,4.2
75079,9.2
75080,4.2
75081,6.2
75082,4.2
75083,5.2
75084,4.2
75085,10.2
75086,12.2
75087,6.2
75088,4.2
75089,4.2
75090,5.2
75091,9.2
75092,5.2
75093,4.2
75094,5.2
75095,5.2
75096,9.2
75097,10.2
75098,4.2
75099,4.2
75100,4.2
75101,4.2
75102,11.2
75103,4.2
75104,4.2
75105,4.2
75106,4.2
75107,4.2
75108,11.2
75109,5.2
75110,4.2
75111,4.2
75112,9.2
75113,12.2
75114,4.2
75115,10.2
75116,5.2
75117,5.2
75118,7.2
75119,9.2
75120,4.2
75121,4.2
75122,9.2
75123,4.2
75124,6.2
75125,9.2
75126,4.2
75127,7.2
75128,34.2
75129,23.2
75130,23.2
75131,9.2
75132,4.2
75133,5.2
75134,4.2
75135,7.2
75136,4.2
75137,9.2
75138,4.2
75139,4.2
75140,4.2
75141,4.2
75142,9.2
75143,12.2
75144,4.2
75145,4.2
75146,4.2
75147,5.2
75148,6.2
75149,10.2
75150,5.2
75151,6.2
75152,4.2
75153,4.2
75154,4.2
75155,6.2
75156,4.2
75157,4.2
75158,4.2
75159,4.2
75160,11.2
75161,5.2
75162,5.2
75163,4.2
75164,11.2
75165,13.2
75166,13.2
75167,13.2
75168,4.2
75169,4.2
75170,4.2
75171,9.2
75172,4.2
75173,6.2
75174,5.2
75175,53.2
75176,20.2
75177,10.2
75178,13.2
75179,6.2
75180,5.2
75181,5.2
75182,4.2
75183,11.2
75184,13.2
75185,9.2
75186,5.2
75187,5.2
75188,5.2
75189,4.2
75190,10.2
75191,12.2
75192,4.2
75193,4.2
75194,4.2
75195,5.2
75196,12.2
75197,24.2
75198,5.2
75199,10.2
75200,11.2
75201,5.2
75202,6.2
75203,4.2
75204,4.2
75205,10.2
75206,5.2
75207,6.2
75208,4.2
75209,4.2
75210,7.2
75211,4.2
75212,12.2
75213,14.2
75214,4.2
75215,7.2
75216,7.2
75217,10.2
75218,4.2
75219,6.2
75220,4.2
75221,5.2
75222,5.2
75223,4.2
75224,9.2
75225,12.2
75226,5.2
75227,5.2
75228,4.2
75229,9.2
75230,13.2
75231,14.2
75232,11.2
75233,4.2
75234,4.2
75235,9.2
75236,4.2
75237,6.2
75238,5.2
75239,5.2
75240,6.2
75241,11.2
75242,15.2
75243,5.2
75244,5.2
75245,6.2
75246,10.2
75247,5.2
75248,7.2
75249,22.2
75250,19.2
75251,5.2
75252,12.2
75253,13.2
75254,5.2
75255,22.2
75256,6.2
75257,5.2
75258,10.2
75259,25.2
75260,9.2
75261,5.2
75262,14.2
75263,5.2
75264,10.2
75265,11.2
75266,10.2
75267,8.2
75268,4.2
75269,4.2
75270,10.2
75271,12.2
75272,22.2
75273,4.2
75274,4.2
75275,4.2
75276,9.2
75277,17.2
75278,4.2
75279,4.2
75280,32.2
75281,36.2
75282,9.2
75283,10.2
75284,5.2
75285,5.2
75286,5.2
75287,11.2
75288,13.2
75289,5.2
75290,5.2
75291,5.2
75292,20.2
75293,17.2
75294,5.2
75295,13.2
75296,13.2
75297,5.2
75298,5.2
75299,10.2
75300,20.2
75301,4.2
75302,11.2
75303,5.2
75304,5.2
75305,9.2
75306,11.2
75307,9.2
75308,4.2
75309,21.2
75310,5.2
75311,9.2
75312,5.2
75313,6.2
75314,7.2
75315,4.2
75316,5.2
75317,9.2
75318,4.2
75319,6.2
75320,5.2
75321,78.2
75322,78.2
75323,58.2
75324,35.2
75325,35.2
75326,18.2
75327,5.2
75328,5.2
75329,9.2
75330,4.2
75331,5.2
75332,4.2
75333,4.2
75334,9.2
75335,5.2
75336,8.2
75337,4.2
75338,4.2
75339,4.2
75340,9.2
75341,5.2
75342,6.2
75343,5.2
75344,4.2
75345,4.2
75346,9.2
75347,11.2
75348,5.2
75349,4.2
75350,4.2
75351,4.2
75352,9.2
75353,10.2
75354,4.2
75355,4.2
75356,5.2
75357,5.2
75358,10.2
75359,12.2
75360,5.2
75361,5.2
75362,5.2
75363,10.2
75364,12.2
75365,4.2
75366,4.2
75367,5.2
75368,5.2
75369,5.2
75370,9.2
75371,11.2
75372,4.2
75373,4.2
75374,4.2
75375,4.2
75376,4.2
75377,5.2
75378,5.2
75379,6.2
75380,4.2
75381,15.2
75382,16.2
75383,4.2
75384,4.2
75385,4.2
75386,4.2
75387,10.2
75388,11.2
75389,4.2
75390,4.2
75391,4.2
75392,4.2
75393,9.2
75394,12.2
75395,4.2
75396,4.2
75397,13.2
75398,5.2
75399,7.2
75400,4.2
75401,4.2
75402,4.2
75403,4.2
75404,4.2
75405,11.2
75406,9.2
75407,4.2
75408,4.2
75409,5.2
75410,7.2
75411,10.2
75412,5.2
75413,4.2
75414,4.2
75415,4.2
75416,4.2
75417,12.2
75418,4.2
75419,25.2
75420,5.2
75421,5.2
75422,11.2
75423,4.2
75424,4.2
75425,4.2
75426,5.2
75427,18.2
75428,21.2
75429,7.2
75430,5.2
75431,8.2
75432,5.2
75433,5.2
75434,12.2
75435,45.2
75436,4.2
75437,5.2
75438,4.2
75439,4.2
75440,11.2
75441,14.2
75442,5.2
75443,4.2
75444,5.2
75445,4.2
75446,11.2
75447,27.2
75448,16.2
75449,23.2
75450,20.2
75451,10.2
75452,11.2
75453,5.2
75454,4.2
75455,4.2
75456,4.2
75457,4.2
75458,11.2
75459,4.2
75460,4.2
75461,4.2
75462,5.2
75463,42.2
75464,39.2
75465,39.2
75466,14.2
75467,8.2
75468,5.2
75469,11.2
75470,12.2
75471,4.2
75472,5.2
75473,7.2
75474,9.2
75475,11.2
75476,6.2
75477,4.2
75478,5.2
75479,4.2
75480,4.2
75481,31.2
75482,21.2
75483,21.2
75484,5.2
75485,5.2
75486,4.2
75487,12.2
75488,13.2
75489,5.2
75490,4.2
75491,5.2
75492,5.2
75493,10.2
75494,12.2
75495,4.2
75496,4.2
75497,21.2
75498,6.2
75499,11.2
75500,15.2
75501,5.2
75502,4.2
75503,5.2
75504,5.2
75505,11.2
75506,4.2
75507,5.2
75508,11.2
75509,4.2
75510,10.2
75511,20.2
75512,21.2
75513,5.2
75514,4.2
75515,5.2
75516,10.2
75517,11.2
75518,25.2
75519,5.2
75520,5.2
75521,26.2
75522,19.2
75523,19.2
75524,5.2
75525,11.2
75526,5.2
75527,5.2
75528,13.2
75529,15.2
75530,15.2
75531,4.2
75532,4.2
75533,15.2
75534,10.2
75535,11.2
75536,4.2
75537,28.2
75538,16.2
75539,4.2
75540,11.2
75541,28.2
75542,28.2
75543,4.2
75544,4.2
75545,4.2
75546,10.2
75547,12.2
75548,4.2
75549,5.2
75550,4.2
75551,4.2
75552,11.2
75553,5.2
75554,4.2
75555,16.2
75556,5.2
75557,11.2
75558,4.2
75559,6.2
75560,4.2
75561,5.2
75562,5.2
75563,9.2
75564,10.2
75565,11.2
75566,22.2
75567,5.2
75568,5.2
75569,11.2
75570,12.2
75571,26.2
75572,16.2
75573,5.2
75574,5.2
75575,10.2
75576,11.2
75577,25.2
75578,5.2
75579,4.2
75580,10.2
75581,13.2
75582,20.2
75583,4.2
75584,4.2
75585,5.2
75586,5.2
75587,12.2
75588,13.2
75589,20.2
75590,17.2
75591,5.2
75592,27.2
75593,28.2
75594,5.2
75595,15.2
75596,6.2
75597,5.2
75598,12.2
75599,5.2
75600,30.2
75601,6.2
75602,30.2
75603,7.2
75604,10.2
75605,4.2
75606,7.2
75607,8.2
75608,4.2
75609,50.2
75610,21.2
75611,29.2
75612,30.2
75613,5.2
75614,33.2
75615,22.2
75616,10.2
75617,12.2
75618,13.2
75619,12.2
75620,5.2
75621,6.2
75622,10.2
75623,5.2
75624,7.2
75625,5.2
75626,5.2
75627,4.2
75628,10.2
75629,12.2
75630,6.2
75631,6.2
75632,5.2
75633,18.2
75634,12.2
75635,13.2
75636,6.2
75637,5.2
75638,5.2
75639,11.2
75640,12.2
75641,5.2
75642,5.2
75643,5.2
75644,5.2
75645,10.2
75646,12.2
75647,9.2
75648,5.2
75649,33.2
75650,5.2
75651,11.2
75652,5.2
75653,5.2
75654,7.2
75655,6.2
75656,5.2
75657,9.2
75658,5.2
75659,7.2
75660,4.2
75661,5.2
75662,7.2
75663,6.2
75664,9.2
75665,11.2
75666,4.2
75667,5.2
75668,20.2
75669,21.2
75670,5.2
75671,5.2
75672,5.2
75673,4.2
75674,6.2
75675,10.2
75676,8.2
75677,19.2
75678,15.2
75679,5.2
75680,6.2
75681,10.2
75682,4.2
75683,11.2
75684,26.2
75685,26.2
75686,19.2
75687,4.2
75688,4.2
75689,5.2
75690,4.2
75691,5.2
75692,9.2
75693,5.2
75694,4.2
75695,5.2
75696,5.2
75697,4.2
75698,9.2
75699,11.2
75700,4.2
75701,4.2
75702,21.2
75703,22.2
75704,10.2
75705,5.2
75706,5.2
75707,4.2
75708,6.2
75709,4.2
75710,9.2
75711,4.2
75712,6.2
75713,4.2
75714,4.2
75715,4.2
75716,12.2
75717,5.2
75718,4.2
75719,25.2
75720,13.2
75721,10.2
75722,11.2
75723,4.2
75724,4.2
75725,4.2
75726,9.2
75727,4.2
75728,4.2
75729,6.2
75730,5.2
75731,4.2
75732,9.2
75733,4.2
75734,6.2
75735,4.2
75736,5.2
75737,4.2
75738,4.2
75739,10.2
75740,4.2
75741,6.2
75742,4.2
75743,4.2
75744,4.2
75745,9.2
75746,21.2
75747,22.2
75748,6.2
75749,89.2
75750,65.2
75751,40.2
75752,22.2
75753,20.2
75754,5.2
75755,26.2
75756,5.2
75757,11.2
75758,5.2
75759,5.2
75760,35.2
75761,35.2
75762,20.2
75763,34.2
75764,13.2
75765,5.2
75766,11.2
75767,13.2
75768,5.2
75769,25.2
75770,4.2
75771,4.2
75772,6.2
75773,10.2
75774,4.2
75775,4.2
75776,3.2
75777,21.2
75778,22.2
75779,4.2
75780,10.2
75781,5.2
75782,4.2
75783,4.2
75784,4.2
75785,6.2
75786,10.2
75787,5.2
75788,5.2
75789,5.2
75790,7.2
75791,4.2
75792,9.2
75793,4.2
75794,4.2
75795,4.2
75796,4.2
75797,6.2
75798,9.2
75799,4.2
75800,5.2
75801,5.2
75802,7.2
75803,4.2
75804,10.2
75805,4.2
75806,4.2
75807,6.2
75808,5.2
75809,9.2
75810,13.2
75811,5.2
75812,5.2
75813,10.2
75814,9.2
75815,9.2
75816,4.2
75817,4.2
75818,4.2
75819,5.2
75820,4.2
75821,9.2
75822,12.2
75823,4.2
75824,6.2
75825,4.2
75826,4.2
75827,11.2
75828,13.2
75829,4.2
75830,4.2
75831,6.2
75832,4.2
75833,9.2
75834,4.2
75835,4.2
75836,6.2
75837,4.2
75838,4.2
75839,9.2
75840,6.2
75841,4.2
75842,6.2
75843,4.2
75844,4.2
75845,9.2
75846,5.2
75847,10.2
75848,5.2
75849,4.2
75850,4.2
75851,9.2
75852,4.2
75853,5.2
75854,6.2
75855,4.2
75856,19.2
75857,5.2
75858,4.2
75859,4.2
75860,5.2
75861,4.2
75862,14.2
75863,11.2
75864,5.2
75865,7.2
75866,4.2
75867,4.2
75868,9.2
75869,5.2
75870,6.2
75871,8.2
75872,4.2
75873,5.2
75874,12.2
75875,4.2
75876,5.2
75877,7.2
75878,20.2
75879,20.2
75880,10.2
75881,5.2
75882,6.2
75883,4.2
75884,23.2
75885,4.2
75886,4.2
75887,4.2
75888,4.2
75889,5.2
75890,4.2
75891,26.2
75892,10.2
75893,4.2
75894,4.2
75895,5.2
75896,4.2
75897,4.2
75898,62.2
75899,42.2
75900,42.2
75901,5.2
75902,24.2
75903,14.2
75904,5.2
75905,4.2
75906,4.2
75907,6.2
75908,4.2
75909,9.2
75910,4.2
75911,21.2
75912,5.2
75913,6.2
75914,5.2
75915,10.2
75916,23.2
75917,29.2
75918,23.2
75919,23.2
75920,4.2
75921,9.2
75922,4.2
75923,4.2
75924,5.2
75925,6.2
75926,4.2
75927,10.2
75928,4.2
75929,5.2
75930,5.2
75931,4.2
75932,4.2
75933,9.2
75934,5.2
75935,4.2
75936,5.2
75937,7.2
75938,8.2
75939,9.2
75940,5.2
75941,4.2
75942,4.2
75943,5.2
75944,12.2
75945,5.2
75946,5.2
75947,5.2
75948,6.2
75949,4.2
75950,11.2
75951,5.2
75952,4.2
75953,5.2
75954,6.2
75955,21.2
75956,9.2
75957,5.2
75958,6.2
75959,5.2
75960,6.2
75961,4.2
75962,9.2
75963,4.2
75964,22.2
75965,5.2
75966,6.2
75967,4.2
75968,9.2
75969,4.2
75970,5.2
75971,4.2
75972,7.2
75973,29.2
75974,5.2
75975,5.2
75976,5.2
75977,7.2
75978,9.2
75979,10.2
75980,4.2
75981,4.2
75982,4.2
75983,4.2
75984,11.2
75985,4.2
75986,4.2
75987,5.2
75988,10.2
75989,11.2
75990,4.2
75991,4.2
75992,5.2
75993,4.2
75994,6.2
75995,11.2
75996,4.2
75997,4.2
75998,4.2
75999,4.2
76000,6.2
76001,10.2
76002,25.2
76003,5.2
76004,4.2
76005,26.2
76006,26.2
76007,9.2
76008,11.2
76009,4.2
76010,4.2
76011,5.2
76012,14.2
76013,10.2
76014,5.2
76015,6.2
76016,5.2
76017,4.2
76018,7.2
76019,10.2
76020,5.2
76021,6.2
76022,4.2
76023,4.2
76024,4.2
76025,28.2
76026,21.2
76027,21.2
76028,4.2
76029,4.2
76030,5.2
76031,10.2
76032,5.2
76033,8.2
76034,4.2
76035,5.2
76036,10.2
76037,5.2
76038,7.2
76039,4.2
76040,4.2
76041,4.2
76042,10.2
76043,12.2
76044,5.2
76045,41.2
76046,27.2
76047,5.2
76048,10.2
76049,12.2
76050,5.2
76051,8.2
76052,4.2
76053,5.2
76054,11.2
76055,5.2
76056,5.2
76057,5.2
76058,20.2
76059,11.2
76060,12.2
76061,5.2
76062,5.2
76063,14.2
76064,11.2
76065,4.2
76066,10.2
76067,9.2
76068,11.2
76069,6.2
76070,5.2
76071,5.2
76072,10.2
76073,5.2
76074,7.2
76075,5.2
76076,4.2
76077,4.2
76078,9.2
76079,4.2
76080,13.2
76081,16.2
76082,31.2
76083,33.2
76084,33.2
76085,31.2
76086,40.2
76087,48.2
76088,48.2
76089,48.2
76090,46.2
76091,46.2
76092,45.2
76093,45.2
76094,45.2
76095,44.2
76096,44.2
76097,43.2
76098,42.2
76099,42.2
76100,41.2
76101,40.2
76102,39.2
76103,38.2
76104,38.2
76105,38.2
76106,37.2
76107,37.2
76108,36.2
76109,38.2
76110,38.2
76111,38.2
76112,38.2
76113,38.2
76114,38.2
76115,38.2
76116,38.2
76117,38.2
76118,38.2
76119,38.2
76120,38.2
76121,38.2
76122,37.2
76123,36.2
76124,35.2
76125,34.2
76126,34.2
76127,34.2
76128,34.2
76129,33.2
76130,32.2
76131,31.2
76132,30.2
76133,30.2
76134,29.2
76135,29.2
76136,30.2
76137,30.2
76138,30.2
76139,29.2
76140,28.2
76141,28.2
76142,26.2
76143,26.2
76144,26.2
76145,26.2
76146,24.2
76147,28.2
76148,27.2
76149,27.2
76150,27.2
76151,26.2
76152,26.2
76153,25.2
76154,24.2
76155,24.2
76156,23.2
76157,25.2
76158,25.2
76159,24.2
76160,24.2
76161,24.2
76162,24.2
76163,24.2
76164,23.2
76165,21.2
76166,21.2
76167,21.2
76168,20.2
76169,20.2
76170,45.2
76171,50.2
76172,49.2
76173,49.2
76174,46.2
76175,40.2
76176,40.2
76177,38.2
76178,35.2
76179,35.2
76180,35.2
76181,30.2
76182,27.2
76183,27.2
76184,5.2
76185,7.2
76186,9.2
76187,5.2
76188,5.2
76189,5.2
76190,7.2
76191,6.2
76192,11.2
76193,8.2
76194,5.2
76195,5.2
76196,4.2
76197,6.2
76198,10.2
76199,4.2
76200,124.2
76201,120.2
76202,83.2
76203,84.2
76204,69.2
76205,45.2
76206,5.2
76207,8.2
76208,10.2
76209,12.2
76210,13.2
76211,4.2
76212,5.2
76213,5.2
76214,5.2
76215,4.2
76216,11.2
76217,5.2
76218,5.2
76219,4.2
76220,5.2
76221,6.2
76222,10.2
76223,11.2
76224,3.2
76225,5.2
76226,4.2
76227,11.2
76228,13.2
76229,5.2
76230,5.2
76231,4.2
76232,5.2
76233,12.2
76234,4.2
76235,4.2
76236,4.2
76237,4.2
76238,4.2
76239,9.2
76240,5.2
76241,4.2
76242,4.2
76243,5.2
76244,6.2
76245,10.2
76246,4.2
76247,4.2
76248,4.2
76249,5.2
76250,9.2
76251,4.2
76252,5.2
76253,4.2
76254,4.2
76255,4.2
76256,11.2
76257,5.2
76258,4.2
76259,4.2
76260,4.2
76261,4.2
76262,12.2
76263,4.2
76264,4.2
76265,6.2
76266,4.2
76267,6.2
76268,4.2
76269,4.2
76270,5.2
76271,5.2
76272,10.2
76273,11.2
76274,5.2
76275,5.2
76276,5.2
76277,4.2
76278,5.2
76279,18.2
76280,5.2
76281,5.2
76282,4.2
76283,23.2
76284,18.2
76285,9.2
76286,11.2
76287,4.2
76288,4.2
76289,5.2
76290,84.2
76291,84.2
76292,76.2
76293,40.2
76294,5.2
76295,5.2
76296,9.2
76297,11.2
76298,16.2
76299,4.2
76300,5.2
76301,4.2
76302,4.2
76303,12.2
76304,4.2
76305,19.2
76306,5.2
76307,4.2
76308,5.2
76309,12.2
76310,10.2
76311,4.2
76312,4.2
76313,10.2
76314,12.2
76315,4.2
76316,21.2
76317,4.2
76318,4.2
76319,4.2
76320,11.2
76321,21.2
76322,21.2
76323,5.2
76324,5.2
76325,6.2
76326,10.2
76327,22.2
76328,5.2
76329,5.2
76330,5.2
76331,5.2
76332,16.2
76333,7.2
76334,5.2
76335,10.2
76336,5.2
76337,4.2
76338,11.2
76339,8.2
76340,5.2
76341,4.2
76342,5.2
76343,7.2
76344,10.2
76345,5.2
76346,21.2
76347,13.2
76348,4.2
76349,6.2
76350,9.2
76351,4.2
76352,4.2
76353,22.2
76354,4.2
76355,6.2
76356,11.2
76357,5.2
76358,5.2
76359,5.2
76360,6.2
76361,10.2
76362,10.2
76363,23.2
76364,15.2
76365,4.2
76366,5.2
76367,11.2
76368,20.2
76369,17.2
76370,4.2
76371,4.2
76372,6.2
76373,4.2
76374,5.2
76375,4.2
76376,21.2
76377,6.2
76378,7.2
76379,20.2
76380,4.2
76381,5.2
76382,5.2
76383,5.2
76384,6.2
76385,11.2
76386,4.2
76387,4.2
76388,4.2
76389,5.2
76390,6.2
76391,11.2
76392,7.2
76393,4.2
76394,21.2
76395,18.2
76396,10.2
76397,12.2
76398,8.2
76399,4.2
76400,4.2
76401,4.2
76402,10.2
76403,11.2
76404,4.2
76405,4.2
76406,4.2
76407,5.2
76408,8.2
76409,9.2
76410,27.2
76411,21.2
76412,5.2
76413,5.2
76414,11.2
76415,4.2
76416,5.2
76417,4.2
76418,4.2
76419,5.2
76420,5.2
76421,10.2
76422,6.2
76423,6.2
76424,27.2
76425,21.2
76426,22.2
76427,10.2
76428,4.2
76429,4.2
76430,5.2
76431,5.2
76432,11.2
76433,62.2
76434,18.2
76435,17.2
76436,5.2
76437,7.2
76438,20.2
76439,19.2
76440,5.2
76441,8.2
76442,4.2
76443,14.2
76444,25.2
76445,26.2
76446,5.2
76447,5.2
76448,5.2
76449,9.2
76450,11.2
76451,4.2
76452,4.2
76453,5.2
76454,4.2
76455,9.2
76456,12.2
76457,4.2
76458,5.2
76459,4.2
76460,4.2
76461,11.2
76462,12.2
76463,5.2
76464,4.2
76465,4.2
76466,4.2
76467,11.2
76468,4.2
76469,4.2
76470,4.2
76471,4.2
76472,4.2
76473,6.2
76474,9.2
76475,5.2
76476,26.2
76477,5.2
76478,6.2
76479,5.2
76480,12.2
76481,4.2
76482,5.2
76483,6.2
76484,5.2
76485,7.2
76486,10.2
76487,4.2
76488,4.2
76489,5.2
76490,6.2
76491,21.2
76492,21.2
76493,4.2
76494,4.2
76495,6.2
76496,11.2
76497,5.2
76498,4.2
76499,5.2
76500,6.2
76501,5.2
76502,10.2
76503,5.2
76504,4.2
76505,4.2
76506,6.2
76507,5.2
76508,11.2
76509,4.2
76510,5.2
76511,9.2
76512,4.2
76513,6.2
76514,10.2
76515,4.2
76516,5.2
76517,4.2
76518,4.2
76519,5.2
76520,7.2
76521,10.2
76522,5.2
76523,21.2
76524,6.2
76525,7.2
76526,10.2
76527,5.2
76528,5.2
76529,5.2
76530,4.2
76531,6.2
76532,4.2
76533,4.2
76534,4.2
76535,4.2
76536,4.2
76537,10.2
76538,12.2
76539,4.2
76540,4.2
76541,5.2
76542,10.2
76543,12.2
76544,4.2
76545,6.2
76546,4.2
76547,4.2
76548,4.2
76549,9.2
76550,14.2
76551,14.2
76552,4.2
76553,5.2
76554,4.2
76555,5.2
76556,11.2
76557,4.2
76558,4.2
76559,5.2
76560,10.2
76561,12.2
76562,5.2
76563,5.2
76564,5.2
76565,4.2
76566,4.2
76567,5.2
76568,10.2
76569,4.2
76570,5.2
76571,4.2
76572,6.2
76573,4.2
76574,10.2
76575,4.2
76576,5.2
76577,7.2
76578,5.2
76579,10.2
76580,85.2
76581,77.2
76582,45.2
76583,27.2
76584,10.2
76585,11.2
76586,5.2
76587,5.2
76588,5.2
76589,11.2
76590,12.2
76591,10.2
76592,7.2
76593,4.2
76594,4.2
76595,4.2
76596,4.2
76597,11.2
76598,5.2
76599,5.2
76600,23.2
76601,12.2
76602,13.2
76603,10.2
76604,5.2
76605,5.2
76606,7.2
76607,7.2
76608,7.2
76609,10.2
76610,5.2
76611,5.2
76612,5.2
76613,5.2
76614,7.2
76615,10.2
76616,17.2
76617,5.2
76618,21.2
76619,21.2
76620,5.2
76621,29.2
76622,6.2
76623,6.2
76624,8.2
76625,10.2
76626,5.2
76627,12.2
76628,5.2
76629,5.2
76630,5.2
76631,8.2
76632,10.2
76633,29.2
76634,5.2
76635,5.2
76636,26.2
76637,27.2
76638,30.2
76639,5.2
76640,4.2
76641,5.2
76642,5.2
76643,6.2
76644,28.2
76645,5.2
76646,4.2
76647,5.2
76648,8.2
76649,4.2
76650,21.2
76651,16.2
76652,14.2
76653,14.2
76654,6.2
76655,7.2
76656,10.2
76657,5.2
76658,21.2
76659,6.2
76660,7.2
76661,6.2
76662,13.2
76663,22.2
76664,5.2
76665,7.2
76666,5.2
76667,5.2
76668,5.2
76669,5.2
76670,13.2
76671,12.2
76672,4.2
76673,32.2
76674,26.2
76675,9.2
76676,4.2
76677,5.2
76678,5.2
76679,12.2
76680,5.2
76681,5.2
76682,5.2
76683,19.2
76684,20.2
76685,14.2
76686,5.2
76687,4.2
76688,5.2
76689,12.2
76690,12.2
76691,13.2
76692,5.2
76693,5.2
76694,4.2
76695,20.2
76696,21.2
76697,23.2
76698,4.2
76699,4.2
